#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 12 16 23 24 261  8.1  9.5 99.00 99.00 99.00 999 1011.8  14.4 999.0 999.0 99.0 99.00
2016 12 16 23 30 260  4.7  6.8 99.00 99.00 99.00 999 1011.8  14.5 999.0 999.0 99.0 99.00
2016 12 16 23 36 258  8.8 10.4 99.00 99.00 99.00 999 1011.7  14.3 999.0 999.0 99.0 99.00
2016 12 16 23 42 270  8.3  9.9 99.00 99.00 99.00 999 1011.6  14.3 999.0 999.0 99.0 99.00
2016 12 16 23 48 262  7.4 10.1 99.00 99.00 99.00 999 1011.5  14.4 999.0 999.0 99.0 99.00
2016 12 16 23 54 257  3.5  6.5 99.00 99.00 99.00 999 1011.5  14.4 999.0 999.0 99.0 99.00
2016 12 17 00 00 274  5.4  6.9 99.00 99.00 99.00 999 1011.4  14.3 999.0 999.0 99.0 99.00
2016 12 17 00 06 265  8.0 10.4 99.00 99.00 99.00 999 1011.4  14.3 999.0 999.0 99.0 99.00
2016 12 17 00 12 275  8.2 10.0 99.00 99.00 99.00 999 1011.3  14.2 999.0 999.0 99.0 99.00
2016 12 17 00 18 275  8.9 12.3 99.00 99.00 99.00 999 1011.3  14.2 999.0 999.0 99.0 99.00
2016 12 17 00 24 275 10.0 12.0 99.00 99.00 99.00 999 1011.4  14.2 999.0 999.0 99.0 99.00
2016 12 17 00 30 272  7.6  9.7 99.00 99.00 99.00 999 1011.3  14.1 999.0 999.0 99.0 99.00
2016 12 17 00 36 278  7.2  9.9 99.00 99.00 99.00 999 1011.3  14.0 999.0 999.0 99.0 99.00
2016 12 17 00 42 270  7.9 10.3 99.00 99.00 99.00 999 1011.3  14.0 999.0 999.0 99.0 99.00
2016 12 17 00 48 268  8.4 10.0 99.00 99.00 99.00 999 1011.4  14.0 999.0 999.0 99.0 99.00
2016 12 17 00 54 266 10.6 12.1 99.00 99.00 99.00 999 1011.3  13.9 999.0 999.0 99.0 99.00
2016 12 17 01 00 270 10.4 12.7 99.00 99.00 99.00 999 1011.3  13.8 999.0 999.0 99.0 99.00
2016 12 17 01 06 275  9.6 12.7 99.00 99.00 99.00 999 1011.2  13.8 999.0 999.0 99.0 99.00
2016 12 17 01 12 260  9.5 11.6 99.00 99.00 99.00 999 1011.3  13.8 999.0 999.0 99.0 99.00
2016 12 17 01 18 268  9.5 11.9 99.00 99.00 99.00 999 1011.4  13.7 999.0 999.0 99.0 99.00
2016 12 17 01 24 272  9.2 11.5 99.00 99.00 99.00 999 1011.3  13.6 999.0 999.0 99.0 99.00
2016 12 17 01 30 270  9.1 11.8 99.00 99.00 99.00 999 1011.4  13.6 999.0 999.0 99.0 99.00
2016 12 17 01 36 264  9.9 13.4 99.00 99.00 99.00 999 1011.3  13.5 999.0 999.0 99.0 99.00
2016 12 17 01 42 262 10.9 14.8 99.00 99.00 99.00 999 1011.4  13.5 999.0 999.0 99.0 99.00
2016 12 17 01 48 265  9.0 11.5 99.00 99.00 99.00 999 1011.5  13.5 999.0 999.0 99.0 99.00
2016 12 17 01 54 276  8.3  9.4 99.00 99.00 99.00 999 1011.6  13.5 999.0 999.0 99.0 99.00
2016 12 17 02 00 266 10.6 12.8 99.00 99.00 99.00 999 1011.5  13.5 999.0 999.0 99.0 99.00
2016 12 17 02 06 272  8.9 10.8 99.00 99.00 99.00 999 1011.5  13.6 999.0 999.0 99.0 99.00
2016 12 17 02 12 269  6.9 10.2 99.00 99.00 99.00 999 1011.6  13.4 999.0 999.0 99.0 99.00
2016 12 17 02 18 270  9.1 11.9 99.00 99.00 99.00 999 1011.7  13.4 999.0 999.0 99.0 99.00
2016 12 17 02 24 274  9.5 10.9 99.00 99.00 99.00 999 1011.7  13.4 999.0 999.0 99.0 99.00
2016 12 17 02 30 278  9.3 11.8 99.00 99.00 99.00 999 1011.9  13.3 999.0 999.0 99.0 99.00
2016 12 17 02 36 273  9.5 11.9 99.00 99.00 99.00 999 1011.8  13.3 999.0 999.0 99.0 99.00
2016 12 17 02 42 272  9.1 11.5 99.00 99.00 99.00 999 1011.8  13.4 999.0 999.0 99.0 99.00
2016 12 17 02 48 280  7.8  9.4 99.00 99.00 99.00 999 1011.9  13.2 999.0 999.0 99.0 99.00
2016 12 17 02 54 273  9.3 12.7 99.00 99.00 99.00 999 1011.9  13.2 999.0 999.0 99.0 99.00
2016 12 17 03 00 267  9.7 11.3 99.00 99.00 99.00 999 1011.8  13.1 999.0 999.0 99.0 99.00
2016 12 17 03 06 268 14.2 18.2 99.00 99.00 99.00 999 1011.8  13.0 999.0 999.0 99.0 99.00
2016 12 17 03 12 271  8.1 13.3 99.00 99.00 99.00 999 1011.9  12.9 999.0 999.0 99.0 99.00
2016 12 17 03 18 272 10.9 14.3 99.00 99.00 99.00 999 1011.9  12.9 999.0 999.0 99.0 99.00
2016 12 17 03 24 272 10.6 13.8 99.00 99.00 99.00 999 1012.0  12.9 999.0 999.0 99.0 99.00
2016 12 17 03 30 274 11.8 14.4 99.00 99.00 99.00 999 1012.0  12.9 999.0 999.0 99.0 99.00
2016 12 17 03 36 271  9.3 11.4 99.00 99.00 99.00 999 1012.1  12.9 999.0 999.0 99.0 99.00
2016 12 17 03 42 268 10.9 13.5 99.00 99.00 99.00 999 1012.2  12.8 999.0 999.0 99.0 99.00
2016 12 17 03 48 276  9.9 13.2 99.00 99.00 99.00 999 1012.3  12.8 999.0 999.0 99.0 99.00
2016 12 17 03 54 278 11.1 14.5 99.00 99.00 99.00 999 1012.4  12.7 999.0 999.0 99.0 99.00
2016 12 17 04 00 273  9.4 11.9 99.00 99.00 99.00 999 1012.3  12.7 999.0 999.0 99.0 99.00
2016 12 17 04 06 273  9.7 10.8 99.00 99.00 99.00 999 1012.4  12.7 999.0 999.0 99.0 99.00
2016 12 17 04 12 276 10.9 13.4 99.00 99.00 99.00 999 1012.4  12.7 999.0 999.0 99.0 99.00
2016 12 17 04 18 272 10.0 12.7 99.00 99.00 99.00 999 1012.5  12.6 999.0 999.0 99.0 99.00
2016 12 17 04 24 280  7.7  9.8 99.00 99.00 99.00 999 1012.5  12.6 999.0 999.0 99.0 99.00
2016 12 17 04 30 280  7.9 10.5 99.00 99.00 99.00 999 1012.4  12.7 999.0 999.0 99.0 99.00
2016 12 17 04 36 286  7.8  9.8 99.00 99.00 99.00 999 1012.7  12.7 999.0 999.0 99.0 99.00
2016 12 17 04 42 286  7.0  9.8 99.00 99.00 99.00 999 1012.6  12.7 999.0 999.0 99.0 99.00
2016 12 17 04 48 286  6.5  7.4 99.00 99.00 99.00 999 1012.7  12.7 999.0 999.0 99.0 99.00
2016 12 17 04 54 294  5.6  6.7 99.00 99.00 99.00 999 1012.8  12.9 999.0 999.0 99.0 99.00
2016 12 17 05 00 288  8.3 11.1 99.00 99.00 99.00 999 1013.0  13.0 999.0 999.0 99.0 99.00
2016 12 17 05 06 288  6.5  7.7 99.00 99.00 99.00 999 1013.2  13.0 999.0 999.0 99.0 99.00
2016 12 17 05 12 284  6.2  8.2 99.00 99.00 99.00 999 1013.2  12.8 999.0 999.0 99.0 99.00
2016 12 17 05 18 288  7.6  8.9 99.00 99.00 99.00 999 1013.4  12.8 999.0 999.0 99.0 99.00
2016 12 17 05 24 290  8.2  9.7 99.00 99.00 99.00 999 1013.6  12.9 999.0 999.0 99.0 99.00
2016 12 17 05 30 289  9.2 11.3 99.00 99.00 99.00 999 1013.6  12.9 999.0 999.0 99.0 99.00
2016 12 17 05 36 289  5.3  6.6 99.00 99.00 99.00 999 1013.7 999.0 999.0 999.0 99.0 99.00
2016 12 17 05 42 292  6.0  7.9 99.00 99.00 99.00 999 1013.8 999.0 999.0 999.0 99.0 99.00
2016 12 17 05 48 291  6.9  8.4 99.00 99.00 99.00 999 1013.9 999.0 999.0 999.0 99.0 99.00
2016 12 17 05 54 300  5.0  6.2 99.00 99.00 99.00 999 1014.0  12.7 999.0 999.0 99.0 99.00
2016 12 17 06 00 302  6.2  7.3 99.00 99.00 99.00 999 1014.3  12.8 999.0 999.0 99.0 99.00
2016 12 17 06 06 306  5.9  8.5 99.00 99.00 99.00 999 1014.5  12.7 999.0 999.0 99.0 99.00
2016 12 17 06 12 305  4.9  5.8 99.00 99.00 99.00 999 1014.5  12.6 999.0 999.0 99.0 99.00
2016 12 17 06 18 311  4.9  5.9 99.00 99.00 99.00 999 1014.5  12.5 999.0 999.0 99.0 99.00
2016 12 17 06 24 313  6.9  7.9 99.00 99.00 99.00 999 1014.5  12.6 999.0 999.0 99.0 99.00
2016 12 17 06 30 320  6.3  7.9 99.00 99.00 99.00 999 1014.4  12.7 999.0 999.0 99.0 99.00
2016 12 17 06 36 321  4.0  4.6 99.00 99.00 99.00 999 1014.6  12.5 999.0 999.0 99.0 99.00
2016 12 17 06 42 317  4.7  5.2 99.00 99.00 99.00 999 1014.8  12.5 999.0 999.0 99.0 99.00
2016 12 17 06 48 316  5.5  7.4 99.00 99.00 99.00 999 1014.8  12.4 999.0 999.0 99.0 99.00
2016 12 17 06 54 324  6.5  8.2 99.00 99.00 99.00 999 1014.8  12.4 999.0 999.0 99.0 99.00
2016 12 17 07 00 317  5.2  6.1 99.00 99.00 99.00 999 1014.9  12.3 999.0 999.0 99.0 99.00
2016 12 17 07 06 311  4.8  5.3 99.00 99.00 99.00 999 1014.9  12.3 999.0 999.0 99.0 99.00
2016 12 17 07 12 296  4.6  5.5 99.00 99.00 99.00 999 1014.9  12.1 999.0 999.0 99.0 99.00
2016 12 17 07 18 293  4.5  4.9 99.00 99.00 99.00 999 1014.9  11.9 999.0 999.0 99.0 99.00
2016 12 17 07 24 299  4.4  5.5 99.00 99.00 99.00 999 1014.9  11.7 999.0 999.0 99.0 99.00
2016 12 17 07 30 302  4.6  5.5 99.00 99.00 99.00 999 1015.0  11.9 999.0 999.0 99.0 99.00
2016 12 17 07 36 295  3.7  5.4 99.00 99.00 99.00 999 1015.1  11.7 999.0 999.0 99.0 99.00
2016 12 17 07 42 300  3.9  4.4 99.00 99.00 99.00 999 1015.2  11.7 999.0 999.0 99.0 99.00
2016 12 17 07 48 298  2.6  3.1 99.00 99.00 99.00 999 1015.1  11.4 999.0 999.0 99.0 99.00
2016 12 17 07 54 293  3.6  5.2 99.00 99.00 99.00 999 1015.2  11.5 999.0 999.0 99.0 99.00
2016 12 17 08 00 287  4.2  4.9 99.00 99.00 99.00 999 1015.1  11.4 999.0 999.0 99.0 99.00
2016 12 17 08 06 300  4.5  5.8 99.00 99.00 99.00 999 1015.2  11.5 999.0 999.0 99.0 99.00
2016 12 17 08 12 300  4.1  4.9 99.00 99.00 99.00 999 1015.2  11.6 999.0 999.0 99.0 99.00
2016 12 17 08 18 287  3.7  4.7 99.00 99.00 99.00 999 1015.1  11.4 999.0 999.0 99.0 99.00
2016 12 17 08 24 301  3.2  3.7 99.00 99.00 99.00 999 1015.2  11.4 999.0 999.0 99.0 99.00
2016 12 17 08 30 308  2.1  2.6 99.00 99.00 99.00 999 1015.3  11.5 999.0 999.0 99.0 99.00
2016 12 17 08 42 289  1.4  1.8 99.00 99.00 99.00 999 1015.2  11.3 999.0 999.0 99.0 99.00
2016 12 17 08 48 301  2.3  2.6 99.00 99.00 99.00 999 1015.4  11.5 999.0 999.0 99.0 99.00
2016 12 17 08 54 298  2.6  3.0 99.00 99.00 99.00 999 1015.6  11.4 999.0 999.0 99.0 99.00
2016 12 17 09 00 313  3.0  3.4 99.00 99.00 99.00 999 1015.6  11.4 999.0 999.0 99.0 99.00
2016 12 17 09 06 301  2.8  3.3 99.00 99.00 99.00 999 1015.7  11.4 999.0 999.0 99.0 99.00
2016 12 17 09 12 285  3.1  3.9 99.00 99.00 99.00 999 1015.7  11.1 999.0 999.0 99.0 99.00
2016 12 17 09 18 324  2.7  3.5 99.00 99.00 99.00 999 1016.0  11.2 999.0 999.0 99.0 99.00
2016 12 17 09 24 346  2.7  3.4 99.00 99.00 99.00 999 1016.2  11.4 999.0 999.0 99.0 99.00
2016 12 17 09 30 352  2.2  2.4 99.00 99.00 99.00 999 1016.4  11.5 999.0 999.0 99.0 99.00
2016 12 17 09 36 308  1.9  2.2 99.00 99.00 99.00 999 1016.2  11.5 999.0 999.0 99.0 99.00
2016 12 17 09 42 293  3.0  3.5 99.00 99.00 99.00 999 1016.0  11.3 999.0 999.0 99.0 99.00
2016 12 17 09 48 298  2.7  3.2 99.00 99.00 99.00 999 1016.1  11.3 999.0 999.0 99.0 99.00
2016 12 17 09 54 325  2.8  3.6 99.00 99.00 99.00 999 1016.4  11.4 999.0 999.0 99.0 99.00
2016 12 17 10 00 290  3.0  3.8 99.00 99.00 99.00 999 1016.1  11.4 999.0 999.0 99.0 99.00
2016 12 17 10 06 297  2.4  2.9 99.00 99.00 99.00 999 1016.1  10.9 999.0 999.0 99.0 99.00
2016 12 17 10 12 334  2.4  2.9 99.00 99.00 99.00 999 1016.3  11.0 999.0 999.0 99.0 99.00
2016 12 17 10 24 315  4.0  4.5 99.00 99.00 99.00 999 1016.6  11.0 999.0 999.0 99.0 99.00
2016 12 17 10 30 301  3.1  3.4 99.00 99.00 99.00 999 1016.7  10.7 999.0 999.0 99.0 99.00
2016 12 17 10 36 294  3.5  4.1 99.00 99.00 99.00 999 1016.7  10.6 999.0 999.0 99.0 99.00
2016 12 17 10 42 303  3.5  4.2 99.00 99.00 99.00 999 1016.8  10.4 999.0 999.0 99.0 99.00
2016 12 17 10 48 286  2.8  3.3 99.00 99.00 99.00 999 1016.9  10.4 999.0 999.0 99.0 99.00
2016 12 17 10 54 300  2.5  2.8 99.00 99.00 99.00 999 1017.0  10.4 999.0 999.0 99.0 99.00
2016 12 17 11 00 307  2.9  3.4 99.00 99.00 99.00 999 1017.2  10.4 999.0 999.0 99.0 99.00
2016 12 17 11 06 298  3.0  3.3 99.00 99.00 99.00 999 1017.4  10.4 999.0 999.0 99.0 99.00
2016 12 17 11 12 290  3.5  3.8 99.00 99.00 99.00 999 1017.5  10.3 999.0 999.0 99.0 99.00
2016 12 17 11 18 284  4.8  5.7 99.00 99.00 99.00 999 1017.1  10.2 999.0 999.0 99.0 99.00
2016 12 17 11 24 306  3.7  4.8 99.00 99.00 99.00 999 1017.2  10.2 999.0 999.0 99.0 99.00
2016 12 17 11 30 302  4.5  5.5 99.00 99.00 99.00 999 1017.1  10.4 999.0 999.0 99.0 99.00
2016 12 17 11 36 286  4.8  5.9 99.00 99.00 99.00 999 1017.1  10.3 999.0 999.0 99.0 99.00
2016 12 17 11 42 284  4.5  5.8 99.00 99.00 99.00 999 1017.2  10.4 999.0 999.0 99.0 99.00
2016 12 17 11 48 289  5.5  6.9 99.00 99.00 99.00 999 1017.3  10.5 999.0 999.0 99.0 99.00
2016 12 17 11 54 277  6.5  8.0 99.00 99.00 99.00 999 1017.3  10.4 999.0 999.0 99.0 99.00
2016 12 17 12 00 279  8.2 10.2 99.00 99.00 99.00 999 1017.0  10.6 999.0 999.0 99.0 99.00
2016 12 17 12 06 285  8.0 10.4 99.00 99.00 99.00 999 1017.0  10.6 999.0 999.0 99.0 99.00
2016 12 17 12 12 299  9.0 11.5 99.00 99.00 99.00 999 1016.7  10.5 999.0 999.0 99.0 99.00
2016 12 17 12 18 297  9.4 12.1 99.00 99.00 99.00 999 1016.9  10.7 999.0 999.0 99.0 99.00
2016 12 17 12 24 300  7.9 10.2 99.00 99.00 99.00 999 1017.1  10.6 999.0 999.0 99.0 99.00
2016 12 17 12 30 304  8.7 10.8 99.00 99.00 99.00 999 1017.2  10.8 999.0 999.0 99.0 99.00
2016 12 17 12 36 273  6.2  8.4 99.00 99.00 99.00 999 1017.2  10.4 999.0 999.0 99.0 99.00
2016 12 17 12 42 273  6.7  8.3 99.00 99.00 99.00 999 1017.2  10.5 999.0 999.0 99.0 99.00
2016 12 17 12 48 285  7.3  9.0 99.00 99.00 99.00 999 1017.5  10.6 999.0 999.0 99.0 99.00
2016 12 17 12 54 287  5.5  6.9 99.00 99.00 99.00 999 1017.8  10.7 999.0 999.0 99.0 99.00
2016 12 17 13 00 295  5.1  6.3 99.00 99.00 99.00 999 1017.9  10.6 999.0 999.0 99.0 99.00
2016 12 17 13 06 304  6.2  9.8 99.00 99.00 99.00 999 1018.1  10.7 999.0 999.0 99.0 99.00
2016 12 17 13 12 310  7.4  9.7 99.00 99.00 99.00 999 1017.9  10.8 999.0 999.0 99.0 99.00
2016 12 17 13 18 304  8.3 10.8 99.00 99.00 99.00 999 1017.7  10.7 999.0 999.0 99.0 99.00
2016 12 17 13 24 307  8.2  9.7 99.00 99.00 99.00 999 1017.9  10.8 999.0 999.0 99.0 99.00
2016 12 17 13 30 308  8.6 10.3 99.00 99.00 99.00 999 1018.1  10.8 999.0 999.0 99.0 99.00
2016 12 17 13 36 314  8.4  9.7 99.00 99.00 99.00 999 1018.0  10.7 999.0 999.0 99.0 99.00
2016 12 17 13 42 313 10.6 12.3 99.00 99.00 99.00 999 1018.0  10.7 999.0 999.0 99.0 99.00
2016 12 17 13 48 314  9.3 11.0 99.00 99.00 99.00 999 1018.1  10.7 999.0 999.0 99.0 99.00
2016 12 17 13 54 314 10.1 12.1 99.00 99.00 99.00 999 1018.3  10.8 999.0 999.0 99.0 99.00
2016 12 17 14 00 312 10.7 12.6 99.00 99.00 99.00 999 1018.5  10.7 999.0 999.0 99.0 99.00
2016 12 17 14 06 310  9.1 11.6 99.00 99.00 99.00 999 1018.4  10.5 999.0 999.0 99.0 99.00
2016 12 17 14 12 316  8.4 11.3 99.00 99.00 99.00 999 1018.6  10.5 999.0 999.0 99.0 99.00
2016 12 17 14 18 312  7.4  8.6 99.00 99.00 99.00 999 1018.6  10.6 999.0 999.0 99.0 99.00
2016 12 17 14 24 321  6.9  8.9 99.00 99.00 99.00 999 1018.7  10.7 999.0 999.0 99.0 99.00
2016 12 17 14 30 332 10.0 11.9 99.00 99.00 99.00 999 1018.4  10.6 999.0 999.0 99.0 99.00
2016 12 17 14 36 332  9.3 11.4 99.00 99.00 99.00 999 1018.3  10.5 999.0 999.0 99.0 99.00
2016 12 17 14 42 329 10.2 12.3 99.00 99.00 99.00 999 1018.0  10.6 999.0 999.0 99.0 99.00
2016 12 17 14 48 336  9.1 10.7 99.00 99.00 99.00 999 1018.2  10.5 999.0 999.0 99.0 99.00
2016 12 17 14 54 330  7.2  9.5 99.00 99.00 99.00 999 1018.4  10.4 999.0 999.0 99.0 99.00
2016 12 17 15 00 334  6.6  8.2 99.00 99.00 99.00 999 1018.5  10.2 999.0 999.0 99.0 99.00
2016 12 17 15 06 341  6.4  7.3 99.00 99.00 99.00 999 1018.6  10.3 999.0 999.0 99.0 99.00
2016 12 17 15 12 331  5.5  6.6 99.00 99.00 99.00 999 1018.8  10.2 999.0 999.0 99.0 99.00
2016 12 17 15 18 338  6.4  7.1 99.00 99.00 99.00 999 1018.7  10.2 999.0 999.0 99.0 99.00
2016 12 17 15 24 339  7.8  9.2 99.00 99.00 99.00 999 1018.8  10.2 999.0 999.0 99.0 99.00
2016 12 17 15 30 342  7.0  8.8 99.00 99.00 99.00 999 1019.0  10.3 999.0 999.0 99.0 99.00
2016 12 17 15 36 342  7.1  8.1 99.00 99.00 99.00 999 1018.9  10.4 999.0 999.0 99.0 99.00
2016 12 17 15 42 340  7.7  8.8 99.00 99.00 99.00 999 1019.1  10.3 999.0 999.0 99.0 99.00
2016 12 17 16 18 326  6.5  7.3 99.00 99.00 99.00 999 1019.9  10.5 999.0 999.0 99.0 99.00
2016 12 17 16 24 326  6.7  7.4 99.00 99.00 99.00 999 1020.1  10.7 999.0 999.0 99.0 99.00
2016 12 17 16 30 315  6.1  7.2 99.00 99.00 99.00 999 1020.2  10.6 999.0 999.0 99.0 99.00
2016 12 17 16 36 330  5.9  7.3 99.00 99.00 99.00 999 1020.2  11.0 999.0 999.0 99.0 99.00
2016 12 17 16 42 332  6.0  8.1 99.00 99.00 99.00 999 1020.4  11.1 999.0 999.0 99.0 99.00
2016 12 17 16 48 326  8.0  9.3 99.00 99.00 99.00 999 1020.3  11.1 999.0 999.0 99.0 99.00
2016 12 17 16 54 324  6.6  7.9 99.00 99.00 99.00 999 1020.5  11.2 999.0 999.0 99.0 99.00
2016 12 17 17 00 328  6.6  7.4 99.00 99.00 99.00 999 1020.7  11.2 999.0 999.0 99.0 99.00
2016 12 17 17 06 332  5.9  7.4 99.00 99.00 99.00 999 1020.8  11.3 999.0 999.0 99.0 99.00
2016 12 17 17 12 326  5.9  7.3 99.00 99.00 99.00 999 1021.0  11.3 999.0 999.0 99.0 99.00
2016 12 17 17 18 323  5.4  6.4 99.00 99.00 99.00 999 1021.1  11.5 999.0 999.0 99.0 99.00
2016 12 17 17 24 333  6.4  7.0 99.00 99.00 99.00 999 1021.0  11.6 999.0 999.0 99.0 99.00
2016 12 17 17 30 330  5.1  5.7 99.00 99.00 99.00 999 1021.2  11.5 999.0 999.0 99.0 99.00
2016 12 17 17 36 338  4.8  5.3 99.00 99.00 99.00 999 1021.2  11.8 999.0 999.0 99.0 99.00
2016 12 17 17 42 331  4.9  5.5 99.00 99.00 99.00 999 1021.1  11.8 999.0 999.0 99.0 99.00
2016 12 17 17 48 334  4.7  5.2 99.00 99.00 99.00 999 1021.1  12.0 999.0 999.0 99.0 99.00
2016 12 17 17 54 333  4.6  5.4 99.00 99.00 99.00 999 1021.1  12.1 999.0 999.0 99.0 99.00
2016 12 17 18 00 332  2.9  3.3 99.00 99.00 99.00 999 1021.1  12.6 999.0 999.0 99.0 99.00
2016 12 17 18 06 346  3.9  4.9 99.00 99.00 99.00 999 1021.1  12.8 999.0 999.0 99.0 99.00
2016 12 17 18 12 357  3.8  4.9 99.00 99.00 99.00 999 1021.0  12.9 999.0 999.0 99.0 99.00
2016 12 17 18 18   8  3.4  3.9 99.00 99.00 99.00 999 1021.1  13.3 999.0 999.0 99.0 99.00
2016 12 17 18 24  28  3.4  3.7 99.00 99.00 99.00 999 1021.2  13.3 999.0 999.0 99.0 99.00
2016 12 17 18 30  37  2.7  3.1 99.00 99.00 99.00 999 1021.3  13.0 999.0 999.0 99.0 99.00
2016 12 17 18 36  31  3.8  4.3 99.00 99.00 99.00 999 1021.1  12.9 999.0 999.0 99.0 99.00
2016 12 17 18 42  47  3.1  3.2 99.00 99.00 99.00 999 1021.2  12.9 999.0 999.0 99.0 99.00
2016 12 17 18 48  67  3.2  3.8 99.00 99.00 99.00 999 1021.1  13.0 999.0 999.0 99.0 99.00
2016 12 17 18 54  54  2.8  3.4 99.00 99.00 99.00 999 1021.1  13.0 999.0 999.0 99.0 99.00
2016 12 17 19 00  71  2.9  3.4 99.00 99.00 99.00 999 1021.2  13.0 999.0 999.0 99.0 99.00
2016 12 17 19 06  93  3.0  3.6 99.00 99.00 99.00 999 1021.3  13.0 999.0 999.0 99.0 99.00
2016 12 17 19 12  95  2.9  3.5 99.00 99.00 99.00 999 1021.3  12.9 999.0 999.0 99.0 99.00
2016 12 17 19 18  90  3.5  3.8 99.00 99.00 99.00 999 1021.2  12.8 999.0 999.0 99.0 99.00
2016 12 17 19 24  99  3.0  3.3 99.00 99.00 99.00 999 1021.1  12.7 999.0 999.0 99.0 99.00
2016 12 17 19 30  94  3.8  4.3 99.00 99.00 99.00 999 1021.0  12.7 999.0 999.0 99.0 99.00
2016 12 17 19 36  85  3.6  4.0 99.00 99.00 99.00 999 1020.9  12.7 999.0 999.0 99.0 99.00
2016 12 17 19 42  95  3.6  3.9 99.00 99.00 99.00 999 1021.0  12.6 999.0 999.0 99.0 99.00
2016 12 17 19 48 102  3.4  4.0 99.00 99.00 99.00 999 1020.9  12.6 999.0 999.0 99.0 99.00
2016 12 17 19 54 106  3.6  4.0 99.00 99.00 99.00 999 1020.9  12.6 999.0 999.0 99.0 99.00
2016 12 17 20 00 107  3.3  3.6 99.00 99.00 99.00 999 1020.9  12.6 999.0 999.0 99.0 99.00
2016 12 17 20 06 107  3.7  4.1 99.00 99.00 99.00 999 1020.8  12.7 999.0 999.0 99.0 99.00
2016 12 17 20 12 127  2.9  3.3 99.00 99.00 99.00 999 1020.8  12.8 999.0 999.0 99.0 99.00
2016 12 17 20 18 123  2.8  3.3 99.00 99.00 99.00 999 1020.8  12.3 999.0 999.0 99.0 99.00
2016 12 17 20 24 128  3.1  3.4 99.00 99.00 99.00 999 1020.7  12.2 999.0 999.0 99.0 99.00
2016 12 17 20 30 111  3.1  3.4 99.00 99.00 99.00 999 1020.7  12.6 999.0 999.0 99.0 99.00
2016 12 17 20 36 121  3.0  3.2 99.00 99.00 99.00 999 1020.7  12.8 999.0 999.0 99.0 99.00
2016 12 17 20 42 109  2.7  3.0 99.00 99.00 99.00 999 1020.7  12.6 999.0 999.0 99.0 99.00
2016 12 17 20 48 125  2.5  2.7 99.00 99.00 99.00 999 1020.7  12.4 999.0 999.0 99.0 99.00
2016 12 17 20 54 129  2.2  2.5 99.00 99.00 99.00 999 1020.7  12.4 999.0 999.0 99.0 99.00
2016 12 17 21 00 124  2.0  2.4 99.00 99.00 99.00 999 1020.7  12.6 999.0 999.0 99.0 99.00
2016 12 17 21 06 147  1.7  2.4 99.00 99.00 99.00 999 1020.6  12.6 999.0 999.0 99.0 99.00
2016 12 17 21 12 150  1.9  2.3 99.00 99.00 99.00 999 1020.6  12.5 999.0 999.0 99.0 99.00
2016 12 17 21 18 176  2.2  2.6 99.00 99.00 99.00 999 1020.5  12.8 999.0 999.0 99.0 99.00
2016 12 17 21 24 173  2.0  2.3 99.00 99.00 99.00 999 1020.4  13.6 999.0 999.0 99.0 99.00
2016 12 17 21 30 206  1.7  2.0 99.00 99.00 99.00 999 1020.3  14.0 999.0 999.0 99.0 99.00
2016 12 17 21 36 182  1.9  2.2 99.00 99.00 99.00 999 1020.4  14.1 999.0 999.0 99.0 99.00
2016 12 17 21 42 177  2.1  2.3 99.00 99.00 99.00 999 1020.3  14.3 999.0 999.0 99.0 99.00
2016 12 17 21 48 153  2.6  3.0 99.00 99.00 99.00 999 1020.4  13.4 999.0 999.0 99.0 99.00
2016 12 17 21 54 160  2.2  2.6 99.00 99.00 99.00 999 1020.4  13.9 999.0 999.0 99.0 99.00
2016 12 17 22 00 157  2.1  2.5 99.00 99.00 99.00 999 1020.3  13.5 999.0 999.0 99.0 99.00
2016 12 17 22 06 157  1.3  1.6 99.00 99.00 99.00 999 1020.4  14.0 999.0 999.0 99.0 99.00
2016 12 17 22 12 121  1.7  2.0 99.00 99.00 99.00 999 1020.4  13.1 999.0 999.0 99.0 99.00
2016 12 17 22 18 124  1.9  2.1 99.00 99.00 99.00 999 1020.3  13.0 999.0 999.0 99.0 99.00
2016 12 17 22 24 148  1.2  1.4 99.00 99.00 99.00 999 1020.3  12.8 999.0 999.0 99.0 99.00
2016 12 17 22 30 145  1.5  1.8 99.00 99.00 99.00 999 1020.4  12.8 999.0 999.0 99.0 99.00
2016 12 17 22 36 128  1.3  1.6 99.00 99.00 99.00 999 1020.3  12.9 999.0 999.0 99.0 99.00
2016 12 17 22 42 133  1.3  1.6 99.00 99.00 99.00 999 1020.4  13.0 999.0 999.0 99.0 99.00
2016 12 17 22 48 121  1.5  1.8 99.00 99.00 99.00 999 1020.4  13.0 999.0 999.0 99.0 99.00
2016 12 17 22 54 131  1.4  1.7 99.00 99.00 99.00 999 1020.4  12.9 999.0 999.0 99.0 99.00
2016 12 17 23 00 148  1.9  2.2 99.00 99.00 99.00 999 1020.4  12.8 999.0 999.0 99.0 99.00
2016 12 17 23 06 134  1.7  2.0 99.00 99.00 99.00 999 1020.4  12.7 999.0 999.0 99.0 99.00
